review_title,split_2_category,bert_topics,name_of_topic,x2,y2,z2,is_outlier
Brand is always good. ,Networking Devices,1,Product Quality Related,-3.4110391496196355,8.43795157668993,3.785760936196226,False
Good. ,"Heating, Cooling, & Air Quality",0,Good Review,-9.31842748910405,7.5546402159102035,1.7538653555029549,False
Pressure is very good but mtr shows 115bar. ,Kitchen & Home Appliances,-1,General Review,1.8008894546182075,-6.826352882153267,-7.031470204460783,False
Acer 32  Sound bar tv review. ,"Home Theater, TV, & Video",-1,General Review,2.0026416076467095,-6.032955738641725,-6.802641364523582,False
It is a great product can be used to make dishes and curry too.. ,Kitchen & Home Appliances,1,Product Quality Related,-1.9821427124014754,9.602122675171811,4.610854010125592,False
Wonderful TV and Awful installation service from amazon. ,"Home Theater, TV, & Video",3,Smart Devices Related,-6.749713835678733,-4.242563128026132,-2.6102719742025564,False
Nice product. ,Kitchen & Home Appliances,1,Product Quality Related,-2.8868722974074235,9.231988868215018,5.235737973144734,False
Egg boiler. ,Kitchen & Home Appliances,1,Product Quality Related,-2.3501731017040366,8.921372059490938,5.11936140574228,False
Good printer but challenging setup. ,"Printers, Inks, & Accessories",1,Product Quality Related,-4.075319568213189,6.936365452895673,1.0357576056837314,True
The product is good overall. ,Wearable Technology,1,Product Quality Related,-2.5979676831322194,8.979317202650364,4.422261060389516,False
Value for money.. ,Mobiles & Accessories,1,Product Quality Related,-2.8038903779501925,9.268085388489483,4.360300672934142,False
Good product. ,Accessories & Peripherals,1,Product Quality Related,-2.33585334668895,8.97906021306185,4.945877713799269,False
Good budget smart watch with Alexa. ,Wearable Technology,3,Smart Devices Related,-7.248258803849817,-4.802242039698691,-3.2908845505134092,False
Good & attractive. Some USB ports are little loose but I will manage.,Accessories & Peripherals,2,Electronics-Charging Related,-1.9645526181641464,-3.973573878869944,2.2301511959320166,False
One of the best smartwatches in this segment. ,Wearable Technology,1,Product Quality Related,1.8683314199754975,12.957324469347892,5.848227135563377,True
LOUD AND GOOD BLUETOOTH SPEAKER. ,Home Audio,1,Product Quality Related,-2.5797750757424147,9.233972700338308,4.707855586195138,False
Fit for 2 people. Installation is a bit tricky but can be done .this varient is fit for a family of 2-3 people only.it takes time to pour water in the filter.... overall fine product,Kitchen & Home Appliances,1,Product Quality Related,-2.307586724188107,9.031895221296594,4.342645167353593,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.597267452941908,7.302861956094747,1.9816132661300254,False
It is gud for normal use.... ,Kitchen & Home Appliances,1,Product Quality Related,-3.2623759649303654,8.543934046356485,4.839334566434779,False
Best filter. Good quality product,Kitchen & Home Appliances,-1,General Review,2.0918704046215053,-6.742842585794509,-6.616373207292831,False
Somewhat good.. ,Office Paper Products,0,Good Review,-8.556805708090497,7.033492940696102,2.6108465161654424,False
My sister is very happy with the performance of this item . Good buy and good deal. ,Kitchen & Home Appliances,1,Product Quality Related,-2.951291301713735,8.876186821589798,4.01945322022076,False
Good one. ,Accessories & Peripherals,0,Good Review,-9.172616219047805,7.879366337006234,1.6479533541655915,False
This is fast charging USB!. ,Accessories & Peripherals,2,Electronics-Charging Related,-0.9168747170251783,-3.6917361768086083,2.1811857835561725,False
Good product for non continuous work. ,Kitchen & Home Appliances,-1,General Review,2.1691823144724296,-7.095992035555192,-7.182108200526526,False
Portability. ,Accessories & Peripherals,1,Product Quality Related,-2.7117958160346145,9.331466409736858,4.4438043220028085,False
A budget Android TV. ,"Home Theater, TV, & Video",3,Smart Devices Related,-7.504622273281659,-4.587238791183477,-2.9983355783650936,False
Good but is it worth it. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.5021457503570956,9.357097622926013,5.162834364429792,False
Good price but the OS lags. The product in this price range is good but as it is running in Android 12 it lags. I hope after few updates the lags problem will be resolved,"Home Theater, TV, & Video",1,Product Quality Related,-2.6991079061917365,8.385580938907435,4.587253961864405,False
. Overall good quality product. Like it and recommend it.,Kitchen & Home Appliances,1,Product Quality Related,-2.866467463406156,8.669444854658137,4.473605104113257,False
Good product and value for money. ,External Devices & Data Storage,1,Product Quality Related,-1.399694299128783,8.664009262194174,-1.6944420551386363,True
This Type-C cable is awesome😍.. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.097292855940166,-3.721891840000329,2.831784879635673,False
Awesome quality and fast charging. Awesome quality and fast charging,Accessories & Peripherals,2,Electronics-Charging Related,-0.9071700647601855,-3.5836954182717773,1.6392267460358954,False
The wire is short. Very short wire to connect to my switch,Kitchen & Home Appliances,2,Electronics-Charging Related,-1.65831187756239,-4.825461301115681,1.7509119832349813,False
Poor quality. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-1.306565550754061,9.38072388900518,4.615783941151465,False
It's working perfectly for my mi stick. ,"Home Theater, TV, & Video",0,Good Review,-8.895602780646433,7.326448027155649,2.3336601833363497,False
Very good. ,Accessories & Peripherals,0,Good Review,-8.999304089773382,7.439015854184181,1.3675637977734727,False
Best charging cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-2.1195019826675066,-4.05333247480741,2.743577199916972,False
Value for Money. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.712415724577699,9.86234338186346,4.05025947953093,False
Okay 👌. ,Accessories & Peripherals,0,Good Review,-9.137336837551416,7.557068012886209,1.6188947343424769,False
Best phone in this range. ,Mobiles & Accessories,1,Product Quality Related,-3.038379599964941,9.095334766540702,5.183923640430827,False
Ok. ,Kitchen & Home Appliances,0,Good Review,-8.254258368649817,7.58737475042421,1.8227780525453248,False
. https://m.media-amazon.com/images/I/61g3Yt9YAyL._SY88.jpg,Home Medical Supplies & Equipment,1,Product Quality Related,-3.36534355518197,8.332170554352688,5.10109220243328,False
A valuable product. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-1.7583967256945732,8.575408115543109,3.9112417912853537,False
Nice products. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,2.5747276576432823,11.739124807547286,5.508222280320249,True
very powerfull motor best product i like it. ,Kitchen & Home Appliances,-1,General Review,2.0584608931425254,-7.482329710735523,-7.513816267598562,False
All good but multiple pairing is awful. ,"Headphones, Earbuds, & Accessories",0,Good Review,-9.129917283779525,7.570873683701383,2.3749656942277944,False
Ok. ,Kitchen & Home Appliances,0,Good Review,-8.55279690610405,7.000008089532325,1.47512378958214,False
Vishal Mandal. ,"Headphones, Earbuds, & Accessories",0,Good Review,-8.766251265344849,6.857378875561334,1.623846972589808,False
Good product. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.762531171189023,9.222199386797977,4.499229056202674,False
Good. ,Office Paper Products,0,Good Review,-8.873766728153381,6.837096307928141,1.7146342360526865,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.477855810431441,7.559683858786058,2.4562110436570155,False
very very god product. ,Kitchen & Home Appliances,1,Product Quality Related,-2.7206852234784913,9.898978268356807,5.051143531934578,False
Worth product. ,Mobiles & Accessories,1,Product Quality Related,-2.5602077648680184,9.020388929829247,4.482151643902388,False
Highly recommended.. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.2376227593057183,8.752435962513504,4.259242197966815,False
Good.... ,"Heating, Cooling, & Air Quality",0,Good Review,-8.06046090793501,6.8926074449926515,1.820423348726822,False
Serves the Purpose. ,Kitchen & Home Appliances,1,Product Quality Related,-2.0988239401525237,9.305559613434133,5.0157285627089685,False
GOOD PRODUCT. MODEL AND PURPOSE WAS MEET BUT UNABLE TO PASTE IT IN WALL DUE TO GUM NOT ADEQUATE,Mobiles & Accessories,1,Product Quality Related,-3.056440210224704,8.324352331267608,3.8701364644688256,False
Good. ,Accessories & Peripherals,0,Good Review,-9.178831482039145,7.0371442197449525,2.4181420519671137,False
It's average product. ,"Heating, Cooling, & Air Quality",6,Average Review,7.184705854161425,-6.862478797401998,12.036331965267927,True
Warranty. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.8924187069784892,8.81286287803324,4.780606672179847,False
Value of money 💰. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.268839747736311,9.03135332653635,4.993854228705606,False
Good for fast charge but not for data transfer. ,Accessories & Peripherals,2,Electronics-Charging Related,-0.41059730585376863,-5.178547610461188,2.128445127758632,False
awesome design from HP. ,Accessories & Peripherals,-1,General Review,2.399904466197499,-6.685827647882189,-6.7879879253734,False
Felt very useful 👌 but cable is short. ,"Heating, Cooling, & Air Quality",-1,General Review,2.125749164326213,-7.297730667089532,-6.76292347573071,False
Good for price. ,Accessories & Peripherals,1,Product Quality Related,-2.114694367775793,9.170043698902337,4.063585474241557,False
Good product. ,Mobiles & Accessories,1,Product Quality Related,-2.375022153829243,8.878443926921586,4.538770172364941,False
value for money. చాలా బాగుంది కానీ యుాస్ బి పోర్ట్స్ లోపల కాకుండా బయటికి ఇస్తే బాగుంటుంది మరియు గుాగుల్ క్రోమ్ ఇన్ బుల్ట్ గా ఇస్తే బాగుంటుంది,"Home Theater, TV, & Video",1,Product Quality Related,-2.343795679486016,9.337898604259799,4.410479802851605,False
Saman kharab hai. ,Wearable Technology,0,Good Review,-8.525421275000689,7.731885268908658,1.8798320711433745,False
Good. ,Accessories & Peripherals,0,Good Review,-9.203770239508398,6.969663467445798,1.7071010707601917,False
Good for the price. The buttons look good not hard like other remotes. It's a good to go product. ,"Home Theater, TV, & Video",3,Smart Devices Related,-7.159459174336349,-4.5111479727837915,-3.1649985101971083,False
Just buy it !!!. ,Accessories & Peripherals,1,Product Quality Related,-2.000940617857183,9.162921548225837,4.889314717904996,False
fair enough looking at reasonable price. ,Accessories & Peripherals,-1,General Review,1.8710492703302413,-6.677419444791381,-6.2585908146999625,False
Working well.. ,Accessories & Peripherals,0,Good Review,-8.765456261138366,7.03070694287566,2.0228050554045054,False
Good product. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.6956597035008434,8.672401867155498,4.178079945470854,False
. For replacing battery of Purit 23 advanced water purifier. Got what i required.,Kitchen & Home Appliances,1,Product Quality Related,-2.408981591256939,9.068031530780127,4.847067040534227,False
Good product. ,Kitchen & Home Appliances,1,Product Quality Related,-2.5665283386514113,9.279720911877959,4.3680023045246505,False
Good product. ,Accessories,1,Product Quality Related,-2.215415846484153,8.67955306951338,4.742459529762669,False
Value for money product. Fit perfectly for laptop material is good not best but within this price it is really good bit expensive could have been under 100 rupees ( justified) works well prevents from dust undoubtedly one should go for it,Accessories & Peripherals,-1,General Review,1.858848113950239,-6.986886664728544,-6.605636170674064,False
Good prpduct. ,Mobiles & Accessories,0,Good Review,-7.939230593629437,7.099960675196791,1.9718244524978892,False
Satisfied.. ,Wearable Technology,0,Good Review,-8.750404096364429,6.508891595964566,2.0429975741477646,False
Good. ,"Printers, Inks, & Accessories",0,Good Review,-8.904623070551803,8.031985037722883,1.937565992327427,False
Good Battery backup. ,Wearable Technology,5,Battery Related,-1.426562439893492,2.622460194917064,2.750841312604157,True
Super designed. ,"Home Theater, TV, & Video",-1,General Review,1.9793030921211123,-7.112454735714734,-7.425658947367007,False
Good. Recommended.,Accessories & Peripherals,1,Product Quality Related,-2.2846970470086982,8.409907821262292,4.670332257764013,False
Good deal with Bajaj . It compact & less area coverage.. ,"Heating, Cooling, & Air Quality",-1,General Review,2.1021344261045414,-6.849258781859922,-7.052453657578458,False
Good exhaust for bathroom. ,"Heating, Cooling, & Air Quality",-1,General Review,2.220539448931567,-6.428248527003626,-6.703675347275647,False
